subject,Task,Sedation,scan,model01_sampling2,model02_sampling2,model03_sampling2,model04_sampling2,model01_sampling2_5,model02_sampling2_5,model03_sampling2_5,model04_sampling2_5,model01_sampling3,model02_sampling3,model03_sampling3,model04_sampling3
1,1,1,25,0.00778824398078381,1.64216695666115,0.920888121083369,0.269702159128514,0.022120969645463,0.364219378319489,5.75918112172187,0.0580844146095899,0.616162847015549,0.0060859153008551,0.546844030437205,0.406355114361159
1,1,1,26,0.00778824398078381,1.64216695666115,0.00574704891546945,3.51989594771908,0.022120969645463,0.364219378319489,0.00215848487358218,0.248833527025446,0.616162847015549,0.0060859153008551,0.00447481016874922,0.082983848942514
1,1,1,27,0.00398397086316451,0.00297732654662842,0.00479432830548016,0.323733504366154,1.83389706066222,0.599973494455216,0.00233079451980696,0.0180241298659869,0.114400606173518,0.00127826155036975,0.0356377319206183,0.0104278434564413
1,1,1,28,4.08077424600559,0.0065691106384032,10.1060827512926,6.8912389689197,0.616936563209308,0.0214254701364363,6.71371015764447,0.0439808350560814,0.329151546054456,0.546167159681693,0.127787755763169,0.360206228307708
1,1,1,29,0.00338307247811064,0.0065691106384032,10.1060827512926,6.8912389689197,0.00427160292740002,0.0214254701364363,6.71371015764447,0.0439808350560814,0.277337534865272,0.546167159681693,0.127787755763169,0.360206228307708
1,1,1,30,0.119729610466384,2.51695835945326,0.55438868116819,0.266776000049596,0.955168806887112,2.07161837788099,0.0911597138783611,35.7150471221952,0.374275488974876,0.0170259236292089,0.337094604083611,0.55795050429663
1,1,1,31,3.86673004176337,0.00184407250857868,0.00699221986160456,0.150330953770097,4.70314252951717,0.058781160352107,0.00887567518966454,0.287607661801709,0.0555382723242042,0.00156576526082832,0.018156423681622,0.0455560086613956
1,1,1,32,3.86673004176337,2.69375177988024,0.0192768024702789,0.33821659836595,4.70314252951717,2.44096122050709,0.0821854758375142,0.0181396272051259,0.0555382723242042,2.52598384512672,0.0669370269658291,0.0410947599927035
1,1,1,33,3.86673004176337,2.69375177988024,0.0714919330265505,0.0193371084495894,4.70314252951717,2.44096122050709,0.0286052416392553,0.108640135353585,0.0555382723242042,2.52598384512672,13.862145311836,0.0236629963244374
1,1,1,34,0.0854743932854481,0.000813989744958762,0.00890119101790835,1.23806085594729,2.26520734016473,0.00624777062038772,0.00437881470322726,0.527942905773459,0.00180731126835369,0.000774684369677376,0.010372610829902,0.0232817923470257
1,1,1,35,4.08077424600559,0.0216496791213872,0.00943742850255752,0.0176318293820907,0.616936563209308,0.0887522516391484,0.0047967044942784,0.0118447412469275,0.329151546054456,0.091920451062297,0.0154497570734287,0.00876093373947174
1,1,1,36,4.08077424600559,0.0216496791213872,0.00943742850255752,0.0176318293820907,0.616936563209308,0.0887522516391484,0.0047967044942784,0.0118447412469275,0.329151546054456,0.091920451062297,0.0154497570734287,0.00876093373947174
1,1,1,37,4.08077424600559,0.0216496791213872,0.00943742850255752,0.0164399889632343,0.616936563209308,0.0887522516391484,0.0047967044942784,0.0103919619466217,0.329151546054456,0.091920451062297,0.0154497570734287,0.198298942279968
